GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
998545521,SushiGo,3,GAME_OVER,64,0,2,527,SushigoAgentBKP,56.0,38.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
-917159410,SushiGo,3,GAME_OVER,60,0,2,528,Basic MCTS,46.0,50.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-556651290,SushiGo,3,GAME_OVER,64,0,2,529,Basic MCTS,37.0,60.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-1790031020,SushiGo,3,GAME_OVER,60,0,2,530,SushigoAgentBKP,76.0,29.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
473013498,SushiGo,3,GAME_OVER,60,0,2,531,RandomPlayer,55.0,37.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
-1800819504,SushiGo,3,GAME_OVER,63,0,2,532,Basic MCTS,52.0,61.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-303550391,SushiGo,3,GAME_OVER,61,0,2,533,Basic MCTS,32.0,71.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-109312531,SushiGo,3,GAME_OVER,61,0,2,534,SushigoAgentBKP,57.0,50.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
-89916808,SushiGo,3,GAME_OVER,60,0,2,535,SushigoAgentBKP,76.0,36.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
109766554,SushiGo,3,GAME_OVER,61,0,2,536,RandomPlayer,64.0,47.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
226932302,SushiGo,3,GAME_OVER,62,0,2,537,SushigoAgentBKP,48.0,67.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
-1259897486,SushiGo,3,GAME_OVER,60,0,2,538,Basic MCTS,38.0,80.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1978957578,SushiGo,3,GAME_OVER,61,0,2,539,RandomPlayer,61.0,54.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-942299937,SushiGo,3,GAME_OVER,60,0,2,540,SushigoAgentBKP,55.0,41.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
1481052854,SushiGo,3,GAME_OVER,60,0,2,541,RandomPlayer,43.0,45.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
1807210855,SushiGo,3,GAME_OVER,62,0,2,542,Basic MCTS,34.0,80.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-1619560051,SushiGo,3,GAME_OVER,61,0,2,543,SushigoAgentBKP,73.0,41.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
715773297,SushiGo,3,GAME_OVER,61,0,2,544,RandomPlayer,45.0,37.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
-1666604615,SushiGo,3,GAME_OVER,62,0,2,545,RandomPlayer,73.0,40.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-533685939,SushiGo,3,GAME_OVER,61,0,2,546,SushigoAgentBKP,44.0,45.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
802194406,SushiGo,3,GAME_OVER,60,0,2,547,Basic MCTS,46.0,82.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-384874937,SushiGo,3,GAME_OVER,61,0,2,548,RandomPlayer,42.0,69.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
-677704575,SushiGo,3,GAME_OVER,65,0,2,549,Basic MCTS,45.0,86.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-1948257789,SushiGo,3,GAME_OVER,61,0,2,550,SushigoAgentBKP,78.0,36.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
935861919,SushiGo,3,GAME_OVER,61,0,2,551,RandomPlayer,67.0,54.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
505403007,SushiGo,3,GAME_OVER,60,0,2,552,SushigoAgentBKP,37.0,51.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
2074403035,SushiGo,3,GAME_OVER,60,0,2,553,SushigoAgentBKP,61.0,38.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-1987371672,SushiGo,3,GAME_OVER,60,0,2,554,RandomPlayer,68.0,63.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
-1398345291,SushiGo,3,GAME_OVER,65,0,2,555,Basic MCTS,39.0,67.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-1601140315,SushiGo,3,GAME_OVER,61,0,2,556,Basic MCTS,36.0,65.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-228364245,SushiGo,3,GAME_OVER,61,0,2,557,RandomPlayer,78.0,40.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1147305915,SushiGo,3,GAME_OVER,62,0,2,558,SushigoAgentBKP,34.0,58.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
1204012719,SushiGo,3,GAME_OVER,60,0,2,559,SushigoAgentBKP,65.0,34.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-1555891659,SushiGo,3,GAME_OVER,67,0,2,560,RandomPlayer,66.0,44.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1324996191,SushiGo,3,GAME_OVER,60,0,2,561,SushigoAgentBKP,68.0,43.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
399100522,SushiGo,3,GAME_OVER,60,0,2,562,Basic MCTS,39.0,59.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1445892082,SushiGo,3,GAME_OVER,64,0,2,563,RandomPlayer,70.0,34.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1662840926,SushiGo,3,GAME_OVER,61,0,2,564,SushigoAgentBKP,44.0,50.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
-482417750,SushiGo,3,GAME_OVER,60,0,2,565,Basic MCTS,44.0,68.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-1176865514,SushiGo,3,GAME_OVER,60,0,2,566,Basic MCTS,49.0,55.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1228149075,SushiGo,3,GAME_OVER,61,0,2,567,RandomPlayer,64.0,40.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1191436024,SushiGo,3,GAME_OVER,61,0,2,568,SushigoAgentBKP,42.0,54.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
492292264,SushiGo,3,GAME_OVER,60,0,2,569,Basic MCTS,34.0,86.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-1214168165,SushiGo,3,GAME_OVER,61,0,2,570,RandomPlayer,99.0,39.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-266666514,SushiGo,3,GAME_OVER,62,0,2,571,SushigoAgentBKP,49.0,48.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
-277325544,SushiGo,3,GAME_OVER,60,0,2,572,Basic MCTS,38.0,63.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-1385243932,SushiGo,3,GAME_OVER,60,0,2,573,RandomPlayer,43.0,73.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
1825286722,SushiGo,3,GAME_OVER,62,0,2,574,RandomPlayer,81.0,53.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
674537269,SushiGo,3,GAME_OVER,60,0,2,575,RandomPlayer,40.0,46.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
243702002,SushiGo,3,GAME_OVER,61,0,2,576,Basic MCTS,37.0,68.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
810632131,SushiGo,3,GAME_OVER,62,0,2,577,Basic MCTS,41.0,57.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
22822763,SushiGo,3,GAME_OVER,61,0,2,578,Basic MCTS,31.0,84.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-1083680437,SushiGo,3,GAME_OVER,60,0,2,579,SushigoAgentBKP,74.0,41.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
2134107199,SushiGo,3,GAME_OVER,62,0,2,580,RandomPlayer,39.0,48.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
-1621106121,SushiGo,3,GAME_OVER,61,0,2,581,RandomPlayer,51.0,44.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
-1763206408,SushiGo,3,GAME_OVER,63,0,2,582,Basic MCTS,35.0,52.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
268607634,SushiGo,3,GAME_OVER,60,0,2,583,Basic MCTS,38.0,71.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
265734640,SushiGo,3,GAME_OVER,60,0,2,584,Basic MCTS,43.0,82.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1971965048,SushiGo,3,GAME_OVER,61,0,2,585,RandomPlayer,61.0,51.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1045084180,SushiGo,3,GAME_OVER,60,0,2,586,RandomPlayer,43.0,37.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
671429762,SushiGo,3,GAME_OVER,60,0,2,587,Basic MCTS,58.0,70.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-645732223,SushiGo,3,GAME_OVER,61,0,2,588,SushigoAgentBKP,44.0,37.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
285260020,SushiGo,3,GAME_OVER,60,0,2,589,SushigoAgentBKP,65.0,42.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-1848923058,SushiGo,3,GAME_OVER,60,0,2,590,SushigoAgentBKP,58.0,61.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
-742411332,SushiGo,3,GAME_OVER,62,0,2,591,Basic MCTS,34.0,68.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-1300630910,SushiGo,3,GAME_OVER,60,0,2,592,Basic MCTS,37.0,76.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-1726578044,SushiGo,3,GAME_OVER,61,0,2,593,RandomPlayer,50.0,47.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
1861749587,SushiGo,3,GAME_OVER,60,0,2,594,Basic MCTS,40.0,62.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-1336615586,SushiGo,3,GAME_OVER,61,0,2,595,Basic MCTS,47.0,99.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-620103854,SushiGo,3,GAME_OVER,60,0,2,596,SushigoAgentBKP,46.0,47.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
1525824479,SushiGo,3,GAME_OVER,63,0,2,597,Basic MCTS,40.0,69.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-934148677,SushiGo,3,GAME_OVER,61,0,2,598,Basic MCTS,40.0,60.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
541201304,SushiGo,3,GAME_OVER,61,0,2,599,RandomPlayer,62.0,37.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1828654035,SushiGo,3,GAME_OVER,60,0,2,600,SushigoAgentBKP,37.0,64.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
1740539475,SushiGo,3,GAME_OVER,61,0,2,601,SushigoAgentBKP,65.0,40.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
365706363,SushiGo,3,GAME_OVER,60,0,2,602,SushigoAgentBKP,55.0,39.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
256111487,SushiGo,3,GAME_OVER,61,0,2,603,Basic MCTS,36.0,65.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-1311116951,SushiGo,3,GAME_OVER,60,0,2,604,SushigoAgentBKP,70.0,44.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-623239247,SushiGo,3,GAME_OVER,65,0,2,605,RandomPlayer,66.0,43.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-816186981,SushiGo,3,GAME_OVER,60,0,2,606,SushigoAgentBKP,46.0,47.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
1833702945,SushiGo,3,GAME_OVER,60,0,2,607,SushigoAgentBKP,97.0,41.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
591933436,SushiGo,3,GAME_OVER,60,0,2,608,SushigoAgentBKP,44.0,60.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
1504631688,SushiGo,3,GAME_OVER,60,0,2,609,Basic MCTS,41.0,99.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-749993119,SushiGo,3,GAME_OVER,63,0,2,610,Basic MCTS,45.0,61.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
115953369,SushiGo,3,GAME_OVER,62,0,2,611,Basic MCTS,38.0,65.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
17378113,SushiGo,3,GAME_OVER,61,0,2,612,SushigoAgentBKP,58.0,47.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
1482849174,SushiGo,3,GAME_OVER,60,0,2,613,SushigoAgentBKP,60.0,45.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-1425736273,SushiGo,3,GAME_OVER,60,0,2,614,SushigoAgentBKP,74.0,38.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
1438972643,SushiGo,3,GAME_OVER,60,0,2,615,RandomPlayer,52.0,58.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
-1574014213,SushiGo,3,GAME_OVER,61,0,2,616,Basic MCTS,38.0,65.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
1775770491,SushiGo,3,GAME_OVER,60,0,2,617,SushigoAgentBKP,44.0,40.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
1145568681,SushiGo,3,GAME_OVER,61,0,2,618,Basic MCTS,42.0,75.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1391277618,SushiGo,3,GAME_OVER,65,0,2,619,RandomPlayer,67.0,39.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1536991641,SushiGo,3,GAME_OVER,63,0,2,620,RandomPlayer,82.0,53.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1169171376,SushiGo,3,GAME_OVER,62,0,2,621,SushigoAgentBKP,47.0,36.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
74068890,SushiGo,3,GAME_OVER,60,0,2,622,Basic MCTS,41.0,66.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-1748170368,SushiGo,3,GAME_OVER,64,0,2,623,RandomPlayer,67.0,50.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1435300539,SushiGo,3,GAME_OVER,61,0,2,624,SushigoAgentBKP,40.0,71.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
1465907126,SushiGo,3,GAME_OVER,60,0,2,625,Basic MCTS,39.0,56.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-1411723496,SushiGo,3,GAME_OVER,60,0,2,626,RandomPlayer,51.0,53.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
-550443609,SushiGo,3,GAME_OVER,61,0,2,627,Basic MCTS,50.0,72.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
179518965,SushiGo,3,GAME_OVER,61,0,2,628,SushigoAgentBKP,59.0,43.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
626643858,SushiGo,3,GAME_OVER,63,0,2,629,RandomPlayer,69.0,55.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-771587739,SushiGo,3,GAME_OVER,61,0,2,630,SushigoAgentBKP,66.0,39.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
2126970927,SushiGo,3,GAME_OVER,60,0,2,631,RandomPlayer,40.0,52.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
125983186,SushiGo,3,GAME_OVER,60,0,2,632,Basic MCTS,38.0,78.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-237990792,SushiGo,3,GAME_OVER,60,0,2,633,RandomPlayer,33.0,53.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
-173129193,SushiGo,3,GAME_OVER,60,0,2,634,Basic MCTS,33.0,75.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-797940441,SushiGo,3,GAME_OVER,60,0,2,635,SushigoAgentBKP,61.0,42.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-551212262,SushiGo,3,GAME_OVER,61,0,2,636,RandomPlayer,49.0,27.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
-685102907,SushiGo,3,GAME_OVER,61,0,2,637,RandomPlayer,53.0,49.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
995047931,SushiGo,3,GAME_OVER,61,0,2,638,SushigoAgentBKP,89.0,31.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-491728328,SushiGo,3,GAME_OVER,62,0,2,639,RandomPlayer,48.0,42.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
409134167,SushiGo,3,GAME_OVER,61,0,2,640,RandomPlayer,71.0,40.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1141931214,SushiGo,3,GAME_OVER,60,0,2,641,SushigoAgentBKP,87.0,42.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
580122679,SushiGo,3,GAME_OVER,63,0,2,642,RandomPlayer,44.0,63.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
-1512526090,SushiGo,3,GAME_OVER,62,0,2,643,Basic MCTS,47.0,98.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-485934698,SushiGo,3,GAME_OVER,60,0,2,644,SushigoAgentBKP,62.0,40.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-1405719226,SushiGo,3,GAME_OVER,60,0,2,645,RandomPlayer,43.0,40.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
1316836782,SushiGo,3,GAME_OVER,63,0,2,646,RandomPlayer,88.0,39.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
962967161,SushiGo,3,GAME_OVER,61,0,2,647,SushigoAgentBKP,42.0,46.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
-1897952150,SushiGo,3,GAME_OVER,65,0,2,648,Basic MCTS,39.0,97.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
73860364,SushiGo,3,GAME_OVER,63,0,2,649,Basic MCTS,47.0,89.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
542354087,SushiGo,3,GAME_OVER,61,0,2,650,RandomPlayer,37.0,58.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
-540269012,SushiGo,3,GAME_OVER,60,0,2,651,Basic MCTS,38.0,70.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
466768949,SushiGo,3,GAME_OVER,61,0,2,652,Basic MCTS,53.0,79.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-367775226,SushiGo,3,GAME_OVER,60,0,2,653,SushigoAgentBKP,39.0,43.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
1963408048,SushiGo,3,GAME_OVER,60,0,2,654,Basic MCTS,35.0,70.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1872987620,SushiGo,3,GAME_OVER,64,0,2,655,Basic MCTS,42.0,63.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
1882605226,SushiGo,3,GAME_OVER,60,0,2,656,SushigoAgentBKP,73.0,40.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-1901429407,SushiGo,3,GAME_OVER,64,0,2,657,RandomPlayer,66.0,39.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-2016347456,SushiGo,3,GAME_OVER,60,0,2,658,RandomPlayer,42.0,51.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
625958196,SushiGo,3,GAME_OVER,63,0,2,659,Basic MCTS,36.0,69.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
838272141,SushiGo,3,GAME_OVER,60,0,2,660,SushigoAgentBKP,59.0,42.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-734545559,SushiGo,3,GAME_OVER,60,0,2,661,RandomPlayer,42.0,56.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
1922504091,SushiGo,3,GAME_OVER,62,0,2,662,Basic MCTS,50.0,66.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
